period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-06 00:00:00,1500.0,2025-08-05,2025-08-05 22:00:00,2025-08-04 20:44:10.625,0.0,3232.0,0.0,15714.0,1681.0,2024-10-01 03:51:19.304000,0.0,14036.0,0.0,11362.0,8958.0,5076.0,9862.0,20424.0,7811.0,20320.0
00 - 01,2025-08-06 01:00:00,2095.0,2025-08-06,2025-08-05 23:00:00,2025-08-04 20:34:15.465,0.0,3544.0,26.0,14173.0,-87.0,2024-10-01 03:51:19.304000,0.0,4379.0,0.0,11731.0,8955.0,5304.0,9636.0,20914.0,7070.0,20686.0
01 - 02,2025-08-06 02:00:00,2010.0,2025-08-06,2025-08-06 00:00:00,2025-08-04 20:34:15.465,0.0,3791.0,0.0,13591.0,-65.0,2024-10-01 03:51:19.304000,0.0,4565.0,0.0,12504.0,8151.0,5505.0,10493.0,20925.0,7051.0,20655.0
02 - 03,2025-08-06 03:00:00,1964.0,2025-08-06,2025-08-06 01:00:00,2025-08-04 20:34:15.465,0.0,4044.0,0.0,13260.0,-65.0,2024-10-01 03:51:19.304000,0.0,4777.0,0.0,13056.0,7597.0,5728.0,11092.0,20925.0,7051.0,20653.0
03 - 04,2025-08-06 04:00:00,1962.0,2025-08-06,2025-08-06 02:00:00,2025-08-04 20:34:15.465,0.0,4197.0,0.0,13248.0,-65.0,2024-10-01 03:51:19.304000,0.0,4921.0,0.0,13218.0,7434.0,5878.0,11256.0,20925.0,7051.0,20653.0
04 - 05,2025-08-06 05:00:00,1965.0,2025-08-06,2025-08-06 03:00:00,2025-08-04 21:04:41.027,0.0,4291.0,0.0,13247.0,-87.0,2024-10-01 03:51:19.304000,0.0,5011.0,0.0,13291.0,7361.0,5973.0,11326.0,20925.0,7051.0,20653.0
05 - 06,2025-08-06 06:00:00,2007.0,2025-08-06,2025-08-06 04:00:00,2025-08-04 21:04:41.027,157.0,4312.0,34.0,13554.0,-109.0,2024-10-01 03:51:19.304000,0.0,5113.0,0.0,13291.0,7599.0,6064.0,11285.0,20925.0,7051.0,20891.0
06 - 07,2025-08-06 07:00:00,2273.0,2025-08-06,2025-08-06 05:00:00,2025-08-04 21:04:41.027,975.0,4159.0,923.0,14875.0,-109.0,2024-10-01 03:51:19.304000,0.0,5375.0,0.0,11335.0,8697.0,6288.0,9062.0,20954.0,7051.0,20031.0
07 - 08,2025-08-06 08:00:00,2491.0,2025-08-06,2025-08-06 06:00:00,2025-08-04 21:04:41.027,2778.0,3949.0,1763.0,15448.0,-87.0,2024-10-16 11:22:43.468000,0.0,5937.0,26315.0,10753.0,8683.0,6853.0,8262.0,21199.0,7051.0,19436.0
08 - 09,2025-08-06 09:00:00,2575.0,2025-08-06,2025-08-06 07:00:00,2025-08-04 21:04:41.027,5077.0,4118.0,1864.0,14780.0,-65.0,2024-10-16 11:22:43.468000,0.0,7035.0,26315.0,12237.0,6824.0,8021.0,9662.0,20925.0,7052.0,19061.0
